symbol,name,market,industry,llm_input
00942B.TWO,台新美A公司債20+,上櫃,ETF,00942B.TWO 台新美A公司債20+；市場：上櫃；官方產業別：ETF
00943.TW,兆豐電子高息等權,上市,ETF,00943.TW 兆豐電子高息等權；市場：上市；官方產業別：ETF
00944.TW,野村趨勢動能高息,上市,ETF,00944.TW 野村趨勢動能高息；市場：上市；官方產業別：ETF
00945B.TW,凱基美國非投等債,上市,ETF,00945B.TW 凱基美國非投等債；市場：上市；官方產業別：ETF
00946.TW,群益科技高息成長,上市,ETF,00946.TW 群益科技高息成長；市場：上市；官方產業別：ETF
00947.TW,台新臺灣IC設計,上市,ETF,00947.TW 台新臺灣IC設計；市場：上市；官方產業別：ETF
00948B.TWO,中信優息投資級債,上櫃,ETF,00948B.TWO 中信優息投資級債；市場：上櫃；官方產業別：ETF
00949.TW,復華日本龍頭,上市,ETF,00949.TW 復華日本龍頭；市場：上市；官方產業別：ETF
00950B.TWO,凱基A級公司債,上櫃,ETF,00950B.TWO 凱基A級公司債；市場：上櫃；官方產業別：ETF
00951.TW,台新日本半導體,上市,ETF,00951.TW 台新日本半導體；市場：上市；官方產業別：ETF
00952.TW,凱基台灣AI50,上市,ETF,00952.TW 凱基台灣AI50；市場：上市；官方產業別：ETF
00953B.TW,群益優選非投等債,上市,ETF,00953B.TW 群益優選非投等債；市場：上市；官方產業別：ETF
00954.TW,中信日本半導體,上市,ETF,00954.TW 中信日本半導體；市場：上市；官方產業別：ETF
00955.TWO,中信日本商社,上櫃,ETF,00955.TWO 中信日本商社；市場：上櫃；官方產業別：ETF
00956.TW,中信日經高股息,上市,ETF,00956.TW 中信日經高股息；市場：上市；官方產業別：ETF
00957B.TWO,兆豐US優選投等債,上櫃,ETF,00957B.TWO 兆豐US優選投等債；市場：上櫃；官方產業別：ETF
00958B.TWO,永豐ESG銀行債15+,上櫃,ETF,00958B.TWO 永豐ESG銀行債15+；市場：上櫃；官方產業別：ETF
00959B.TWO,大華投等美債15Y+,上櫃,ETF,00959B.TWO 大華投等美債15Y+；市場：上櫃；官方產業別：ETF
00960.TW,野村全球航運龍頭,上市,ETF,00960.TW 野村全球航運龍頭；市場：上市；官方產業別：ETF
00961.TW,FT臺灣永續高息,上市,ETF,00961.TW FT臺灣永續高息；市場：上市；官方產業別：ETF
00962.TW,台新AI優息動能,上市,ETF,00962.TW 台新AI優息動能；市場：上市；官方產業別：ETF
00963.TW,中信全球高股息,上市,ETF,00963.TW 中信全球高股息；市場：上市；官方產業別：ETF
00964.TW,中信亞太高股息,上市,ETF,00964.TW 中信亞太高股息；市場：上市；官方產業別：ETF
00965.TW,元大航太防衛科技,上市,ETF,00965.TW 元大航太防衛科技；市場：上市；官方產業別：ETF
00966B.TWO,統一ESG投等債15+,上櫃,ETF,00966B.TWO 統一ESG投等債15+；市場：上櫃；官方產業別：ETF
00967B.TWO,元大優息美債,上櫃,ETF,00967B.TWO 元大優息美債；市場：上櫃；官方產業別：ETF
00968B.TWO,元大優息投等債,上櫃,ETF,00968B.TWO 元大優息投等債；市場：上櫃；官方產業別：ETF
00969B.TWO,元大零息超長美債,上櫃,ETF,00969B.TWO 元大零息超長美債；市場：上櫃；官方產業別：ETF
00970B.TWO,新光BBB投等債20+,上櫃,ETF,00970B.TWO 新光BBB投等債20+；市場：上櫃；官方產業別：ETF
00971.TW,野村美國研發龍頭,上市,ETF,00971.TW 野村美國研發龍頭；市場：上市；官方產業別：ETF
00972.TW,野村日本動能高息,上市,ETF,00972.TW 野村日本動能高息；市場：上市；官方產業別：ETF
009800.TW,中信NASDAQ,上市,ETF,009800.TW 中信NASDAQ；市場：上市；官方產業別：ETF
009801.TW,中信美國創新科技,上市,ETF,009801.TW 中信美國創新科技；市場：上市；官方產業別：ETF
009802.TW,富邦旗艦50,上市,ETF,009802.TW 富邦旗艦50；市場：上市；官方產業別：ETF
009803.TW,玉山市值動能50,上市,ETF,009803.TW 玉山市值動能50；市場：上市；官方產業別：ETF
009804.TW,聯邦台精彩50,上市,ETF,009804.TW 聯邦台精彩50；市場：上市；官方產業別：ETF
009805.TW,新光美國電力基建,上市,ETF,009805.TW 新光美國電力基建；市場：上市；官方產業別：ETF
009806.TWO,台新標普500,上櫃,ETF,009806.TWO 台新標普500；市場：上櫃；官方產業別：ETF
009807.TWO,台新標普科技精選,上櫃,ETF,009807.TWO 台新標普科技精選；市場：上櫃；官方產業別：ETF
009808.TW,華南永昌優選50,上市,ETF,009808.TW 華南永昌優選50；市場：上市；官方產業別：ETF
009809.TW,富邦淨零ESG50,上市,ETF,009809.TW 富邦淨零ESG50；市場：上市；官方產業別：ETF
00980A.TW,主動野村臺灣優選,上市,ETF,00980A.TW 主動野村臺灣優選；市場：上市；官方產業別：ETF
00980B.TWO,台新特選IG債10+,上櫃,ETF,00980B.TWO 台新特選IG債10+；市場：上櫃；官方產業別：ETF
00980D.TWO,主動聯博投等入息,上櫃,ETF,00980D.TWO 主動聯博投等入息；市場：上櫃；官方產業別：ETF
00980T.TWO,平衡凱基美國TOP,上櫃,ETF,00980T.TWO 平衡凱基美國TOP；市場：上櫃；官方產業別：ETF
009810.TW,玉山全球藍籌100,上市,ETF,009810.TW 玉山全球藍籌100；市場：上市；官方產業別：ETF
009811.TW,統一美國50,上市,ETF,009811.TW 統一美國50；市場：上市；官方產業別：ETF
009812.TW,野村日本東證,上市,ETF,009812.TW 野村日本東證；市場：上市；官方產業別：ETF
009813.TW,貝萊德標普卓越50,上市,ETF,009813.TW 貝萊德標普卓越50；市場：上市；官方產業別：ETF
009814.TWO,富邦標普500,上櫃,ETF,009814.TWO 富邦標普500；市場：上櫃；官方產業別：ETF
009815.TWO,大華美國MAG7+,上櫃,ETF,009815.TWO 大華美國MAG7+；市場：上櫃；官方產業別：ETF
009816.TW,凱基台灣TOP50,上市,ETF,009816.TW 凱基台灣TOP50；市場：上市；官方產業別：ETF
009817.TW,國泰日本不動產,上市,ETF,009817.TW 國泰日本不動產；市場：上市；官方產業別：ETF
009818.TW,華南永昌NASDAQxT,上市,ETF,009818.TW 華南永昌NASDAQxT；市場：上市；官方產業別：ETF
009819.TW,中信數據及電力,上市,ETF,009819.TW 中信數據及電力；市場：上市；官方產業別：ETF
00981A.TW,主動統一台股增長,上市,ETF,00981A.TW 主動統一台股增長；市場：上市；官方產業別：ETF
00981B.TWO,第一金優選非投債,上櫃,ETF,00981B.TWO 第一金優選非投債；市場：上櫃；官方產業別：ETF
00981D.TWO,主動中信非投等債,上櫃,ETF,00981D.TWO 主動中信非投等債；市場：上櫃；官方產業別：ETF
00981T.TW,平衡凱基雙核收息,上市,ETF,00981T.TW 平衡凱基雙核收息；市場：上市；官方產業別：ETF
009820.TW,元大納斯達克精選,上市,ETF,009820.TW 元大納斯達克精選；市場：上市；官方產業別：ETF
00982A.TW,主動群益台灣強棒,上市,ETF,00982A.TW 主動群益台灣強棒；市場：上市；官方產業別：ETF
00982B.TWO,FT投資級債20+,上櫃,ETF,00982B.TWO FT投資級債20+；市場：上櫃；官方產業別：ETF
00982D.TW,主動富邦動態入息,上市,ETF,00982D.TW 主動富邦動態入息；市場：上市；官方產業別：ETF
00982T.TW,平衡兆豐台美動能,上市,ETF,00982T.TW 平衡兆豐台美動能；市場：上市；官方產業別：ETF
00983A.TW,主動中信ARK創新,上市,ETF,00983A.TW 主動中信ARK創新；市場：上市；官方產業別：ETF
00983B.TWO,大華優利美公債20,上櫃,ETF,00983B.TWO 大華優利美公債20；市場：上櫃；官方產業別：ETF
00983D.TW,主動富邦複合收益,上市,ETF,00983D.TW 主動富邦複合收益；市場：上市；官方產業別：ETF
00984A.TW,主動安聯台灣高息,上市,ETF,00984A.TW 主動安聯台灣高息；市場：上市；官方產業別：ETF
00984B.TWO,大華優利美A債15,上櫃,ETF,00984B.TWO 大華優利美A債15；市場：上櫃；官方產業別：ETF
00984D.TW,主動聯博全球非投,上市,ETF,00984D.TW 主動聯博全球非投；市場：上市；官方產業別：ETF
00985A.TW,主動野村台灣50,上市,ETF,00985A.TW 主動野村台灣50；市場：上市；官方產業別：ETF
00985B.TW,群益ESG投等債0-5,上市,ETF,00985B.TW 群益ESG投等債0-5；市場：上市；官方產業別：ETF
00985D.TWO,主動貝萊德優投等,上櫃,ETF,00985D.TWO 主動貝萊德優投等；市場：上櫃；官方產業別：ETF
00986A.TW,主動台新龍頭成長,上市,ETF,00986A.TW 主動台新龍頭成長；市場：上市；官方產業別：ETF
00986B.TWO,FT金融債10+,上櫃,ETF,00986B.TWO FT金融債10+；市場：上櫃；官方產業別：ETF
00986D.TWO,主動復華金融債息,上櫃,ETF,00986D.TWO 主動復華金融債息；市場：上櫃；官方產業別：ETF
00987A.TW,主動台新優勢成長,上市,ETF,00987A.TW 主動台新優勢成長；市場：上市；官方產業別：ETF
00987B.TWO,野村10+澳洲公債,上櫃,ETF,00987B.TWO 野村10+澳洲公債；市場：上櫃；官方產業別：ETF
00988A.TW,主動統一全球創新,上市,ETF,00988A.TW 主動統一全球創新；市場：上市；官方產業別：ETF
00988B.TWO,玉山嚴選非投債,上櫃,ETF,00988B.TWO 玉山嚴選非投債；市場：上櫃；官方產業別：ETF
00989A.TW,主動摩根美國科技,上市,ETF,00989A.TW 主動摩根美國科技；市場：上市；官方產業別：ETF
00989B.TWO,台新美國非投等債,上櫃,ETF,00989B.TWO 台新美國非投等債；市場：上櫃；官方產業別：ETF
00990A.TW,主動元大AI新經濟,上市,ETF,00990A.TW 主動元大AI新經濟；市場：上市；官方產業別：ETF
00991A.TW,主動復華未來50,上市,ETF,00991A.TW 主動復華未來50；市場：上市；官方產業別：ETF
00992A.TW,主動群益科技創新,上市,ETF,00992A.TW 主動群益科技創新；市場：上市；官方產業別：ETF
00993A.TW,主動安聯台灣,上市,ETF,00993A.TW 主動安聯台灣；市場：上市；官方產業別：ETF
00994A.TW,主動第一金台股優,上市,ETF,00994A.TW 主動第一金台股優；市場：上市；官方產業別：ETF
00995A.TW,主動中信台灣卓越,上市,ETF,00995A.TW 主動中信台灣卓越；市場：上市；官方產業別：ETF
00996A.TW,主動兆豐台灣豐收,上市,ETF,00996A.TW 主動兆豐台灣豐收；市場：上市；官方產業別：ETF
00997A.TW,主動群益美國增長,上市,ETF,00997A.TW 主動群益美國增長；市場：上市；官方產業別：ETF
00998A.TWO,主動復華金融股息,上櫃,ETF,00998A.TWO 主動復華金融股息；市場：上櫃；官方產業別：ETF
1101.TW,台泥,上市,1,1101.TW 台泥；市場：上市；官方產業別：1
1102.TW,亞泥,上市,1,1102.TW 亞泥；市場：上市；官方產業別：1
1103.TW,嘉泥,上市,1,1103.TW 嘉泥；市場：上市；官方產業別：1
1104.TW,環泥,上市,1,1104.TW 環泥；市場：上市；官方產業別：1
1108.TW,幸福,上市,1,1108.TW 幸福；市場：上市；官方產業別：1
1109.TW,信大,上市,1,1109.TW 信大；市場：上市；官方產業別：1
1110.TW,東泥,上市,1,1110.TW 東泥；市場：上市；官方產業別：1
1201.TW,味全,上市,2,1201.TW 味全；市場：上市；官方產業別：2
1203.TW,味王,上市,2,1203.TW 味王；市場：上市；官方產業別：2
1210.TW,大成,上市,2,1210.TW 大成；市場：上市；官方產業別：2
1213.TW,大飲,上市,2,1213.TW 大飲；市場：上市；官方產業別：2
1215.TW,卜蜂,上市,2,1215.TW 卜蜂；市場：上市；官方產業別：2
1216.TW,統一,上市,2,1216.TW 統一；市場：上市；官方產業別：2
1217.TW,愛之味,上市,2,1217.TW 愛之味；市場：上市；官方產業別：2
1218.TW,泰山,上市,2,1218.TW 泰山；市場：上市；官方產業別：2
1219.TW,福壽,上市,2,1219.TW 福壽；市場：上市；官方產業別：2
1220.TW,台榮,上市,2,1220.TW 台榮；市場：上市；官方產業別：2
1225.TW,福懋油,上市,2,1225.TW 福懋油；市場：上市；官方產業別：2
1227.TW,佳格,上市,2,1227.TW 佳格；市場：上市；官方產業別：2
1229.TW,聯華,上市,2,1229.TW 聯華；市場：上市；官方產業別：2
1231.TW,聯華食,上市,2,1231.TW 聯華食；市場：上市；官方產業別：2
1232.TW,大統益,上市,2,1232.TW 大統益；市場：上市；官方產業別：2
1233.TW,天仁,上市,2,1233.TW 天仁；市場：上市；官方產業別：2
1234.TW,黑松,上市,2,1234.TW 黑松；市場：上市；官方產業別：2
1235.TW,興泰,上市,2,1235.TW 興泰；市場：上市；官方產業別：2
1236.TW,宏亞,上市,2,1236.TW 宏亞；市場：上市；官方產業別：2
1240.TWO,茂生農經,上櫃,33,1240.TWO 茂生農經；市場：上櫃；官方產業別：33
1256.TW,鮮活果汁-KY,上市,2,1256.TW 鮮活果汁-KY；市場：上市；官方產業別：2
1259.TWO,安心,上櫃,16,1259.TWO 安心；市場：上櫃；官方產業別：16
1264.TWO,德麥,上櫃,2,1264.TWO 德麥；市場：上櫃；官方產業別：2
1268.TWO,漢來美食,上櫃,16,1268.TWO 漢來美食；市場：上櫃；官方產業別：16
1294.TWO,漢田生技,上櫃,2,1294.TWO 漢田生技；市場：上櫃；官方產業別：2
1295.TWO,生合,上櫃,2,1295.TWO 生合；市場：上櫃；官方產業別：2
1301.TW,台塑,上市,3,1301.TW 台塑；市場：上市；官方產業別：3
1303.TW,南亞,上市,3,1303.TW 南亞；市場：上市；官方產業別：3
1304.TW,台聚,上市,3,1304.TW 台聚；市場：上市；官方產業別：3
1305.TW,華夏,上市,3,1305.TW 華夏；市場：上市；官方產業別：3
1307.TW,三芳,上市,3,1307.TW 三芳；市場：上市；官方產業別：3
1308.TW,亞聚,上市,3,1308.TW 亞聚；市場：上市；官方產業別：3
1309.TW,台達化,上市,3,1309.TW 台達化；市場：上市；官方產業別：3
1310.TW,台苯,上市,3,1310.TW 台苯；市場：上市；官方產業別：3
1312.TW,國喬,上市,3,1312.TW 國喬；市場：上市；官方產業別：3
1313.TW,聯成,上市,3,1313.TW 聯成；市場：上市；官方產業別：3
1314.TW,中石化,上市,3,1314.TW 中石化；市場：上市；官方產業別：3
1315.TW,達新,上市,3,1315.TW 達新；市場：上市；官方產業別：3
1316.TW,上曜,上市,14,1316.TW 上曜；市場：上市；官方產業別：14
1319.TW,東陽,上市,12,1319.TW 東陽；市場：上市；官方產業別：12
1321.TW,大洋,上市,3,1321.TW 大洋；市場：上市；官方產業別：3
1323.TW,永裕,上市,3,1323.TW 永裕；市場：上市；官方產業別：3
1324.TW,地球,上市,3,1324.TW 地球；市場：上市；官方產業別：3
1325.TW,恆大,上市,3,1325.TW 恆大；市場：上市；官方產業別：3
1326.TW,台化,上市,3,1326.TW 台化；市場：上市；官方產業別：3
1336.TWO,台翰,上櫃,28,1336.TWO 台翰；市場：上櫃；官方產業別：28
1337.TW,再生-KY,上市,3,1337.TW 再生-KY；市場：上市；官方產業別：3
1338.TW,廣華-KY,上市,12,1338.TW 廣華-KY；市場：上市；官方產業別：12
1339.TW,昭輝,上市,12,1339.TW 昭輝；市場：上市；官方產業別：12
1340.TW,勝悅-KY,上市,3,1340.TW 勝悅-KY；市場：上市；官方產業別：3
1341.TW,富林-KY,上市,3,1341.TW 富林-KY；市場：上市；官方產業別：3
1342.TW,八貫,上市,20,1342.TW 八貫；市場：上市；官方產業別：20
1402.TW,遠東新,上市,4,1402.TW 遠東新；市場：上市；官方產業別：4
1409.TW,新纖,上市,4,1409.TW 新纖；市場：上市；官方產業別：4
1410.TW,南染,上市,4,1410.TW 南染；市場：上市；官方產業別：4
1413.TW,宏洲,上市,4,1413.TW 宏洲；市場：上市；官方產業別：4
1414.TW,東和,上市,4,1414.TW 東和；市場：上市；官方產業別：4
1416.TW,廣豐,上市,20,1416.TW 廣豐；市場：上市；官方產業別：20
1417.TW,嘉裕,上市,4,1417.TW 嘉裕；市場：上市；官方產業別：4
1418.TW,東華,上市,4,1418.TW 東華；市場：上市；官方產業別：4
1419.TW,新紡,上市,4,1419.TW 新紡；市場：上市；官方產業別：4
1423.TW,利華,上市,4,1423.TW 利華；市場：上市；官方產業別：4
1432.TW,大魯閣,上市,37,1432.TW 大魯閣；市場：上市；官方產業別：37
1434.TW,福懋,上市,4,1434.TW 福懋；市場：上市；官方產業別：4
1435.TW,中福,上市,20,1435.TW 中福；市場：上市；官方產業別：20
1436.TW,華友聯,上市,14,1436.TW 華友聯；市場：上市；官方產業別：14
1437.TW,勤益控,上市,20,1437.TW 勤益控；市場：上市；官方產業別：20
1438.TW,三地開發,上市,14,1438.TW 三地開發；市場：上市；官方產業別：14
1439.TW,雋揚,上市,14,1439.TW 雋揚；市場：上市；官方產業別：14
1440.TW,南紡,上市,4,1440.TW 南紡；市場：上市；官方產業別：4
1441.TW,大東,上市,4,1441.TW 大東；市場：上市；官方產業別：4
1442.TW,名軒,上市,14,1442.TW 名軒；市場：上市；官方產業別：14
